Zip Code,1 year CAGR,2 year CAGR,3 year CAGR,1 year returns,2 year returns,3 year returns,max 12 month loss,risk 12 month loss,CREATED,
93542,,,,,,,,,2018-07-10 20:47:03,
93543,0.0596,0.0465,0.0346,0.0596,0.0951,0.1074,-0.214229,0.090145,2018-07-10 20:47:03,
93544,,,,,,,,,2018-07-10 20:47:04,
93545,,,,,,,,,2018-07-10 20:47:04,
93546,,,,,,,,,2018-07-10 20:47:05,
93549,,,,,,,,,2018-07-10 20:47:05,
93550,0.0647,0.0499,0.0367,0.0647,0.1024,0.1142,-0.236509,0.079273,2018-07-10 20:47:05,
93551,0.0553,0.0418,0.0288,0.0553,0.0854,0.089,-0.261751,0.089046,2018-07-10 20:47:06,
93552,0.0526,0.0406,0.029,0.0526,0.0828,0.0895,-0.228613,0.109622,2018-10-22 13:12:09,
93553,0.0577,0.0467,0.0368,0.0577,0.0957,0.1146,-0.175549,0.091952,2018-07-10 20:47:07,
93554,,,,,,,,,2018-07-10 20:47:08,
93555,0.0417,0.0215,0.0049,0.0417,0.0434,0.0147,-0.37961,0.143027,2018-07-10 20:47:09,
93556,,,,,,,,,2018-07-10 20:47:09,
93558,,,,,,,,,2018-07-10 20:47:10,
93560,0.0335,0.0185,0.0062,0.0335,0.0374,0.0188,-0.29666,0.190356,2018-07-10 20:47:11,
93561,0.0422,0.026,0.0131,0.0422,0.0526,0.0399,-0.331276,0.116382,2018-07-10 20:47:11,
93562,0.0841,0.0615,0.0432,0.0841,0.1268,0.1352,-0.3609,0.072044,2018-07-10 20:47:12,
93563,,,,,,,,,2018-07-10 20:47:12,
93581,,,,,,,,,2018-07-10 20:47:13,
93584,,,,,,,,,2018-07-10 20:47:13,
93586,,,,,,,,,2018-07-10 20:47:14,
93590,,,,,,,,,2018-07-10 20:47:14,
93591,0.0592,0.0445,0.0312,0.0592,0.0909,0.0965,-0.242505,0.094066,2018-07-10 20:47:15,
93592,,,,,,,,,2018-07-10 20:47:16,
93596,,,,,,,,,2018-07-10 20:47:17,
93599,,,,,,,,,2018-07-10 20:47:17,
93601,0.0522,0.026,0.0066,0.0522,0.0526,0.02,-0.307804,0.110097,2018-07-10 20:47:18,
93602,0.0963,0.0735,0.054,0.0963,0.1524,0.1708,-0.389001,0.054658,2018-07-10 20:47:18,
93603,,,,,,,,,2018-07-10 20:47:19,
93604,,,,,,,,,2018-07-10 20:47:19,
93605,,,,,,,,,2018-07-10 20:47:20,
93606,,,,,,,,,2018-07-10 20:47:21,
93607,,,,,,,,,2018-07-10 20:47:21,
93608,,,,,,,,,2018-07-10 20:47:22,
93609,0.0971,0.0764,0.0593,0.0971,0.1586,0.1886,-0.323099,0.053356,2018-07-10 20:47:23,
93610,0.0513,0.0265,0.0082,0.0513,0.0537,0.0248,-0.292628,0.11206,2018-07-10 20:47:23,
93611,0.076,0.0607,0.048,0.076,0.1251,0.1512,-0.279794,0.064396,2018-07-10 20:47:24,
93612,0.0965,0.0746,0.056,0.0965,0.1547,0.1777,-0.380172,0.048077,2018-07-10 20:47:24,
93613,,,,,,,,,2018-07-10 20:47:24,
93614,0.0629,0.0355,0.0153,0.0629,0.0722,0.0465,-0.310927,0.078836,2018-07-10 20:47:25,
93615,0.1045,0.0771,0.0541,0.1045,0.1602,0.1712,-0.296128,0.053281,2018-07-10 20:47:26,
93616,0.1021,0.0833,0.0671,0.1021,0.1735,0.2152,-0.29063,0.048483,2018-07-10 20:47:27,
93618,0.0987,0.0722,0.0498,0.0987,0.1495,0.157,-0.291346,0.060017,2018-07-10 20:47:27,
93619,0.0658,0.0481,0.0322,0.0658,0.0986,0.0997,-0.313513,0.087557,2018-10-29 13:23:39,
93620,0.0515,0.0353,0.0213,0.0515,0.0718,0.0652,-0.210686,0.137337,2018-07-10 20:47:28,
93621,,,,,,,,,2018-07-10 20:47:29,
93622,0.0986,0.078,0.0609,0.0986,0.1622,0.1941,-0.312836,0.054408,2018-07-10 20:47:30,
93623,,,,,,,,,2018-07-10 20:47:30,
93624,0.1037,0.0844,0.0679,0.1037,0.176,0.2178,-0.296791,0.047501,2018-07-10 20:47:31,
93625,0.0825,0.0668,0.0534,0.0825,0.138,0.169,-0.283201,0.057526,2018-07-10 20:47:31,
93626,,,,,,,,,2018-07-10 20:47:32,
93627,,,,,,,,,2018-07-10 20:47:34,
93628,,,,,,,,,2018-07-10 20:47:35,
93630,0.1111,0.0848,0.063,0.1111,0.1768,0.2013,-0.386655,0.050495,2018-07-10 20:47:35,
93631,0.0885,0.0652,0.0462,0.0885,0.1347,0.145,-0.283115,0.054453,2018-07-10 20:47:36,
93633,0.0897,0.0723,0.0574,0.0897,0.1499,0.1822,-0.277897,0.063145,2018-07-10 20:47:37,
93634,,,,,,,,,2018-07-10 20:47:38,
93635,0.0677,0.0422,0.0205,0.0677,0.0862,0.0627,-0.315601,0.106806,2018-07-10 20:47:39,
93636,0.1059,0.0629,0.0289,0.1059,0.1297,0.0891,-0.40876,0.044945,2018-07-10 20:47:39,
93637,0.0846,0.0448,0.0142,0.0846,0.0916,0.0431,-0.400994,0.06468,2018-07-10 20:47:40,
93638,0.0669,0.0373,0.0142,0.0669,0.0759,0.0433,-0.318222,0.090802,2018-07-10 20:47:40,
93639,,,,,,,,,2018-07-10 20:47:42,
93640,0.1009,0.0792,0.0612,0.1009,0.1646,0.195,-0.327872,0.053807,2018-07-10 20:47:42,
93641,,,,,,,,,2018-07-10 20:47:43,
93642,,,,,,,,,2018-07-10 20:47:44,
93643,0.1025,0.0644,0.0308,0.1025,0.133,0.0952,-0.398341,0.052293,2018-07-10 20:47:44,
93644,0.0738,0.0423,0.0178,0.0738,0.0863,0.0543,-0.331442,0.076422,2018-07-10 20:47:45,
93645,,,,,,,,,2018-07-10 20:47:45,
93646,0.1071,0.0852,0.0658,0.1071,0.1776,0.2107,-0.347767,0.051556,2018-07-10 20:47:46,
93647,0.0861,0.0628,0.044,0.0861,0.1296,0.1378,-0.254347,0.069521,2018-07-10 20:47:47,
93648,0.105,0.0835,0.0646,0.105,0.174,0.2065,-0.342158,0.053229,2018-07-10 20:47:47,
93649,,,,,,,,,2018-07-10 20:47:48,
93650,0.0855,0.0676,0.0528,0.0855,0.1399,0.1669,-0.280173,0.06884,2018-07-10 20:47:48,
93651,0.0874,0.068,0.0514,0.0874,0.1407,0.1624,-0.339635,0.061238,2018-07-10 20:47:49,
93652,,,,,,,,,2018-07-10 20:47:50,
93653,0.0663,0.0365,0.0135,0.0663,0.0743,0.0412,-0.334824,0.080557,2018-07-10 20:47:51,
93654,0.0859,0.0662,0.0492,0.0859,0.1367,0.1551,-0.347616,0.064709,2018-07-10 20:47:51,
93656,0.0945,0.0751,0.059,0.0945,0.1559,0.1877,-0.296811,0.057565,2018-07-10 20:47:51,
93657,0.1107,0.0842,0.0624,0.1107,0.1755,0.1991,-0.398063,0.047357,2018-07-10 20:47:52,
93660,0.1073,0.0853,0.0671,0.1073,0.178,0.2151,-0.326419,0.046081,2018-07-10 20:47:53,
93661,,,,,,,,,2018-07-10 20:47:54,
93662,0.0923,0.0733,0.0575,0.0923,0.1519,0.1825,-0.301241,0.056731,2018-07-10 20:47:54,
93664,,,,,,,,,2018-07-10 20:47:55,
93665,,,,,,,,,2018-07-10 20:47:55,
93666,,,,,,,,,2018-07-10 20:47:56,
93667,0.0671,0.0548,0.0442,0.0671,0.1125,0.1387,-0.231748,0.080751,2018-07-10 20:47:56,
93668,0.1018,0.0815,0.0646,0.1018,0.1696,0.2066,-0.305396,0.04948,2018-07-10 20:47:56,
93669,,,,,,,,,2018-07-10 20:47:57,
93670,,,,,,,,,2018-07-10 20:47:58,
93673,,,,,,,,,2018-07-10 20:47:58,
93675,0.0922,0.0705,0.0519,0.0922,0.146,0.1638,-0.375314,0.058608,2018-07-10 20:47:59,
93701,0.1262,0.099,0.0758,0.1262,0.2079,0.2452,-0.397338,0.038877,2018-07-10 20:47:59,
93702,0.114,0.0885,0.0674,0.114,0.1849,0.2163,-0.372052,0.045266,2018-07-10 20:48:00,
93703,0.1027,0.0793,0.0601,0.1027,0.165,0.1912,-0.359316,0.051257,2018-07-10 20:48:01,
93704,0.0891,0.0687,0.0514,0.0891,0.1422,0.1623,-0.361984,0.055832,2018-07-10 20:48:01,
93705,0.0984,0.0762,0.0577,0.0984,0.1581,0.1834,-0.347087,0.054901,2018-07-10 20:48:02,
93706,0.1013,0.0794,0.0613,0.1013,0.165,0.1952,-0.338529,0.050193,2018-07-10 20:48:02,
93707,,,,,,,,,2018-07-10 20:48:03,
93708,,,,,,,,,2018-07-10 20:48:04,
93709,,,,,,,,,2018-07-10 20:48:05,
93710,0.0868,0.0694,0.0551,0.0868,0.1437,0.1746,-0.307668,0.050366,2018-07-10 20:48:05,
93711,0.0701,0.0567,0.0459,0.0701,0.1167,0.1441,-0.246784,0.069299,2018-07-10 20:48:06,
93712,,,,,,,,,2018-07-10 20:48:06,
93714,,,,,,,,,2018-07-10 20:48:07,
93715,,,,,,,,,2018-07-10 20:48:07,
93716,,,,,,,,,2018-07-10 20:48:08,
93717,,,,,,,,,2018-07-10 20:48:09,
93718,,,,,,,,,2018-07-10 20:48:09,
93720,0.0669,0.0564,0.048,0.0669,0.116,0.1511,-0.1913,0.069055,2018-07-10 20:48:10,
93721,0.1011,0.0774,0.057,0.1011,0.1607,0.1811,-0.399468,0.049846,2018-07-10 20:48:11,
93722,0.105,0.08,0.0587,0.105,0.1665,0.1865,-0.414946,0.047145,2018-07-10 20:48:11,
93723,0.1075,0.0859,0.0674,0.1075,0.1791,0.216,-0.35936,0.039081,2018-07-10 20:48:11,
93724,,,,,,,,,2018-07-10 20:48:12,
93725,0.0942,0.0742,0.0576,0.0942,0.1539,0.183,-0.315049,0.056054,2018-07-10 20:48:13,
93726,0.088,0.0696,0.0538,0.088,0.1441,0.1703,-0.322385,0.058138,2018-07-10 20:48:13,
93727,0.1028,0.0794,0.0593,0.1028,0.1651,0.1887,-0.393041,0.047155,2018-07-10 20:48:14,
93728,0.1029,0.0802,0.0614,0.1029,0.1668,0.1957,-0.34984,0.049737,2018-07-10 20:48:14,
93729,,,,,,,,,2018-07-10 20:48:15,
93730,0.0548,0.0498,0.0456,0.0548,0.102,0.1431,-0.077521,0.092242,2018-07-10 20:48:15,
93737,,,,,,,,,2018-07-10 20:48:16,
93740,,,,,,,,,2018-07-10 20:48:17,
93741,,,,,,,,,2018-07-10 20:48:18,
93744,,,,,,,,,2018-07-10 20:48:18,
93745,,,,,,,,,2018-07-10 20:48:19,
93747,,,,,,,,,2018-07-10 20:48:19,
93750,,,,,,,,,2018-07-10 20:48:20,
93755,,,,,,,,,2018-07-10 20:48:20,
93760,,,,,,,,,2018-07-10 20:48:21,
93761,,,,,,,,,2018-07-10 20:48:21,
93764,,,,,,,,,2018-07-10 20:48:22,
93765,,,,,,,,,2018-07-10 20:48:23,
93771,,,,,,,,,2018-07-10 20:48:23,
93772,,,,,,,,,2018-07-10 20:48:25,
93773,,,,,,,,,2018-07-10 20:48:25,
93774,,,,,,,,,2018-07-10 20:48:25,
93775,,,,,,,,,2018-07-10 20:48:26,
93776,,,,,,,,,2018-07-10 20:48:27,
93777,,,,,,,,,2018-07-10 20:48:28,
93778,,,,,,,,,2018-07-10 20:48:29,
93779,,,,,,,,,2018-07-10 20:48:29,
93780,,,,,,,,,2018-07-10 20:48:30,
93784,,,,,,,,,2018-07-10 20:48:30,
93786,,,,,,,,,2018-07-10 20:48:31,
93790,,,,,,,,,2018-07-10 20:48:31,
93791,,,,,,,,,2018-07-10 20:48:32,
93792,,,,,,,,,2018-07-10 20:48:32,
93793,,,,,,,,,2018-07-10 20:48:33,
93794,,,,,,,,,2018-07-10 20:48:33,
93844,,,,,,,,,2018-07-10 20:48:34,
93888,,,,,,,,,2018-07-10 20:48:34,
93901,0.0458,0.0403,0.0358,0.0458,0.0822,0.1114,-0.136376,0.102794,2018-07-10 20:48:35,
93902,,,,,,,,,2018-07-10 20:48:35,
93905,0.0491,0.0415,0.0354,0.0491,0.0846,0.1101,-0.159649,0.101918,2018-07-10 20:48:36,
93906,0.0415,0.0317,0.0238,0.0415,0.0644,0.0731,-0.251109,0.12833,2018-07-10 20:48:36,
93907,0.0414,0.0328,0.0258,0.0414,0.0667,0.0795,-0.220707,0.127178,2018-07-10 20:48:37,
93908,0.0366,0.0252,0.0163,0.0366,0.0511,0.0498,-0.305546,0.145602,2018-07-10 20:48:38,
93912,,,,,,,,,2018-07-10 20:48:38,
93915,,,,,,,,,2018-07-10 20:48:39,
93920,,,,,,,,,2018-07-10 20:48:39,
93921,0.0439,0.0309,0.0211,0.0439,0.0628,0.0647,-0.337707,0.108001,2018-07-10 20:48:40,
93922,,,,,,,,,2018-07-10 20:48:41,
93923,0.0395,0.0319,0.0259,0.0395,0.0648,0.0798,-0.203346,0.128869,2018-07-10 20:48:43,
93924,0.037,0.0326,0.029,0.037,0.0662,0.0894,-0.112637,0.141636,2018-07-10 20:48:43,
93925,0.044,0.0352,0.0282,0.044,0.0716,0.0869,-0.201878,0.121485,2018-07-10 20:48:44,
93926,0.0431,0.0361,0.0306,0.0431,0.0735,0.0945,-0.149841,0.124603,2018-07-10 20:48:44,
93927,0.0433,0.0363,0.0308,0.0433,0.0739,0.0952,-0.149595,0.123631,2018-07-10 20:48:48,
93928,,,,,,,,,2018-07-10 20:48:48,
93930,0.042,0.0342,0.028,0.042,0.0695,0.0864,-0.178342,0.128668,2018-07-10 20:48:49,
93932,,,,,,,,,2018-07-10 20:48:49,
93933,0.0465,0.0378,0.0309,0.0465,0.0769,0.0955,-0.229084,0.099847,2018-07-10 20:48:50,
93940,0.0381,0.0307,0.0249,0.0381,0.0624,0.0767,-0.198911,0.135563,2018-07-10 20:48:50,
93942,,,,,,,,,2018-07-10 20:48:51,
93943,,,,,,,,,2018-07-10 20:48:52,
93944,,,,,,,,,2018-07-10 20:48:52,
93950,0.0358,0.0253,0.0173,0.0358,0.0512,0.0528,-0.285449,0.146246,2018-07-10 20:48:53,
93953,0.0388,0.0273,0.0186,0.0388,0.0553,0.0567,-0.308044,0.130344,2018-07-10 20:48:53,
93954,,,,,,,,,2018-07-10 20:48:55,
93955,0.0423,0.0313,0.0224,0.0423,0.0635,0.0686,-0.291617,0.120945,2018-07-10 20:48:55,
93960,0.0377,0.0289,0.0218,0.0377,0.0587,0.0668,-0.229174,0.146179,2018-07-10 20:48:56,
93962,,,,,,,,,2018-07-10 20:48:57,
94002,0.0573,0.0497,0.0438,0.0573,0.1018,0.1372,-0.086027,0.066156,2018-07-10 20:48:57,
94005,0.0523,0.0431,0.0361,0.0523,0.0881,0.1122,-0.117611,0.07966,2018-07-10 20:48:57,
94010,0.0573,0.0429,0.0319,0.0573,0.0877,0.0986,-0.2052,0.065898,2018-07-10 20:48:58,
94011,,,,,,,,,2018-07-10 20:48:58,
94013,,,,,,,,,2018-07-10 20:48:59,
94014,0.0642,0.0531,0.0446,0.0642,0.109,0.1397,-0.137871,0.055074,2018-07-10 20:48:59,
94015,0.061,0.0511,0.0435,0.061,0.1049,0.1363,-0.121597,0.060038,2018-07-10 20:49:00,
94016,,,,,,,,,2018-07-10 20:49:00,
94017,,,,,,,,,2018-07-10 20:49:01,
94018,,,,,,,,,2018-07-10 20:49:02,
94019,0.0483,0.043,0.0389,0.0483,0.0879,0.1213,-0.051799,0.089272,2018-07-10 20:49:03,
94020,0.0581,0.0465,0.0375,0.0581,0.0951,0.1169,-0.152639,0.067394,2018-07-10 20:49:03,
94021,,,,,,,,,2018-07-10 20:49:04,
94022,0.0858,0.0738,0.0613,0.0858,0.153,0.1954,-0.203684,0.041814,2018-07-10 20:49:05,
94023,,,,,,,,,2018-07-10 20:49:05,
94024,0.0805,0.0717,0.0631,0.0805,0.1485,0.2013,-0.130296,0.042757,2018-07-10 20:49:06,
94025,0.057,0.0467,0.0388,0.057,0.0956,0.1209,-0.134675,0.066778,2018-07-10 20:49:06,
94026,,,,,,,,,2018-07-10 20:49:07,
94027,0.0584,0.042,0.0293,0.0584,0.0857,0.0904,-0.2375,0.064151,2018-07-10 20:49:08,
94028,0.0548,0.0446,0.0368,0.0548,0.0913,0.1146,-0.13174,0.074002,2018-07-10 20:49:08,
94030,0.0622,0.0524,0.0449,0.0622,0.1076,0.1409,-0.120352,0.056173,2018-07-10 20:49:09,
94035,,,,,,,,,2018-07-10 20:49:09,
94037,0.0601,0.0459,0.0349,0.0601,0.0938,0.1084,-0.192683,0.064951,2018-07-10 20:49:09,
94038,0.053,0.0416,0.0328,0.053,0.0849,0.1016,-0.155088,0.079625,2018-07-10 20:49:10,
94039,,,,,,,,,2018-07-10 20:49:11,
94040,0.0856,0.0761,0.0662,0.0856,0.1581,0.212,-0.151065,0.037554,2018-07-10 20:49:11,
94041,0.1144,0.0942,0.0742,0.1144,0.1973,0.2396,-0.159847,0.032277,2018-10-29 13:23:36,
94042,,,,,,,,,2018-07-10 20:49:12,
94043,0.0873,0.0754,0.063,0.0873,0.1565,0.2013,-0.200079,0.039901,2018-07-10 20:49:12,
94044,0.0655,0.0502,0.0368,0.0655,0.1029,0.1147,-0.191293,0.068585,2018-10-24 12:59:33,
94060,0.0628,0.0538,0.0469,0.0628,0.1105,0.1476,-0.095653,0.059814,2018-07-10 20:49:13,
94061,0.0577,0.0494,0.0431,0.0577,0.1013,0.1349,-0.096075,0.065811,2018-07-10 20:49:14,
94062,0.0537,0.0457,0.0395,0.0537,0.0934,0.1231,-0.096753,0.074995,2018-07-10 20:49:14,
94063,0.0627,0.0479,0.0364,0.0627,0.098,0.1133,-0.196109,0.062981,2018-07-10 20:49:15,
94064,,,,,,,,,2018-07-10 20:49:15,
94065,0.0509,0.0429,0.0368,0.0509,0.0877,0.1144,-0.098865,0.082483,2018-07-10 20:49:16,
94066,0.0585,0.0448,0.0343,0.0585,0.0916,0.1064,-0.188731,0.065404,2018-07-10 20:49:16,
94070,0.0565,0.0485,0.0423,0.0565,0.0993,0.1322,-0.094417,0.068162,2018-07-10 20:49:17,
94074,,,,,,,,,2018-07-10 20:49:18,
94080,0.0593,0.0452,0.0343,0.0593,0.0924,0.1065,-0.195348,0.063821,2018-07-10 20:49:18,
94083,,,,,,,,,2018-07-10 20:49:19,
94085,0.0862,0.0762,0.0663,0.0862,0.1581,0.2123,-0.151498,0.038584,2018-07-10 20:49:19,
94086,0.0837,0.0729,0.0616,0.0837,0.151,0.1964,-0.180996,0.042073,2018-07-10 20:49:20,
94087,0.0816,0.0739,0.0664,0.0816,0.1534,0.2127,-0.104599,0.039275,2018-07-10 20:49:20,
94088,,,,,,,,,2018-07-10 20:49:21,
94089,0.0846,0.0745,0.0646,0.0846,0.1545,0.2064,-0.15434,0.04048,2018-07-10 20:49:21,
94096,,,,,,,,,2018-07-10 20:49:22,
94098,,,,,,,,,2018-07-10 20:49:22,
94101,,,,,,,,,2018-07-10 20:49:23,
94102,0.0707,0.0586,0.0493,0.0707,0.1206,0.1552,-0.145459,0.047289,2018-07-10 20:49:23,
94103,0.0564,0.0478,0.0411,0.0564,0.0978,0.1285,-0.103921,0.06898,2018-07-10 20:49:24,
94104,,,,,,,,,2018-07-10 20:49:24,
94105,0.0629,0.0494,0.039,0.0629,0.1012,0.1217,-0.181527,0.056599,2018-07-10 20:49:24,
94106,,,,,,,,,2018-07-10 20:49:25,
94107,0.0481,0.0432,0.0394,0.0481,0.0883,0.1229,-0.044636,0.089463,2018-07-10 20:49:26,
94108,0.0688,0.058,0.0497,0.0688,0.1194,0.1567,-0.128551,0.047539,2018-07-10 20:49:26,
94109,0.0532,0.0456,0.0396,0.0532,0.0932,0.1237,-0.09105,0.075873,2018-07-10 20:49:27,
94110,0.0667,0.0534,0.0431,0.0667,0.1096,0.135,-0.171987,0.05214,2018-07-10 20:49:29,
94111,0.0622,0.0509,0.0422,0.0622,0.1044,0.1319,-0.14105,0.060882,2018-07-10 20:49:30,
94112,0.0647,0.0529,0.0437,0.0647,0.1086,0.1371,-0.147016,0.056634,2018-07-10 20:49:31,
94114,0.053,0.0338,0.0189,0.053,0.0687,0.0579,-0.284107,0.078075,2018-07-10 20:49:31,
94115,0.0635,0.0509,0.0412,0.0635,0.1044,0.1288,-0.163677,0.057152,2018-07-10 20:49:32,
94116,0.0647,0.0516,0.0415,0.0647,0.1059,0.1299,-0.169797,0.055416,2018-07-10 20:49:32,
94117,0.0643,0.0516,0.0419,0.0643,0.1059,0.131,-0.163287,0.055863,2018-07-10 20:49:33,
94118,0.0492,0.0399,0.0327,0.0492,0.0814,0.1012,-0.126527,0.086423,2018-07-10 20:49:34,
94119,,,,,,,,,2018-07-10 20:49:34,
94120,,,,,,,,,2018-07-10 20:49:35,
94121,0.0603,0.0482,0.039,0.0603,0.0988,0.1215,-0.160643,0.060825,2018-07-10 20:49:35,
94122,0.0699,0.0571,0.0459,0.0699,0.1174,0.144,-0.149078,0.058669,2018-10-19 13:15:16,
94123,0.0562,0.0428,0.0324,0.0562,0.0874,0.1004,-0.187749,0.070286,2018-07-10 20:49:37,
94124,0.0671,0.0574,0.05,0.0671,0.1182,0.1577,-0.102925,0.0529,2018-07-10 20:49:37,
94125,,,,,,,,,2018-07-10 20:49:38,
94126,,,,,,,,,2018-07-10 20:49:38,
94127,0.0605,0.0472,0.0369,0.0605,0.0965,0.1148,-0.182017,0.06098,2018-07-10 20:49:39,
94128,,,,,,,,,2018-07-10 20:49:40,
94129,0.0623,0.0542,0.0479,0.0623,0.1113,0.1508,-0.08728,0.058017,2018-07-10 20:49:40,
94130,0.0676,0.0577,0.05,0.0676,0.1186,0.1578,-0.10659,0.052384,2018-07-10 20:49:40,
94131,0.0691,0.0565,0.0456,0.0691,0.1162,0.143,-0.146364,0.058705,2018-10-26 13:11:35,
94132,0.0618,0.0483,0.0379,0.0618,0.099,0.1182,-0.178951,0.061011,2018-07-10 20:49:42,
94133,0.0505,0.0431,0.0374,0.0505,0.088,0.1164,-0.088473,0.083265,2018-07-10 20:49:42,
94134,0.0661,0.0582,0.0513,0.0661,0.1198,0.1619,-0.072099,0.062333,2018-10-22 13:12:07,
94135,,,,,,,,,2018-07-10 20:49:43,
94136,,,,,,,,,2018-07-10 20:49:44,
94137,,,,,,,,,2018-07-10 20:49:45,
94138,,,,,,,,,2018-07-10 20:49:46,
94139,,,,,,,,,2018-07-10 20:49:47,
94140,,,,,,,,,2018-07-10 20:49:48,
94141,,,,,,,,,2018-07-10 20:49:48,
94142,,,,,,,,,2018-07-10 20:49:49,
94143,,,,,,,,,2018-07-10 20:49:49,
94144,,,,,,,,,2018-07-10 20:49:50,
94145,,,,,,,,,2018-07-10 20:49:50,
94146,,,,,,,,,2018-07-10 20:49:51,
94147,,,,,,,,,2018-07-10 20:49:52,
94150,,,,,,,,,2018-07-10 20:49:53,
94151,,,,,,,,,2018-07-10 20:49:53,
94152,,,,,,,,,2018-07-10 20:49:54,
94153,,,,,,,,,2018-07-10 20:49:55,
94154,,,,,,,,,2018-07-10 20:49:55,
94155,,,,,,,,,2018-07-10 20:49:56,
94156,,,,,,,,,2018-07-10 20:49:56,
94157,,,,,,,,,2018-07-10 20:49:56,
94158,0.0629,0.0454,0.0319,0.0629,0.0928,0.0988,-0.248657,0.055907,2018-07-10 20:49:57,
94159,,,,,,,,,2018-07-10 20:49:58,
94160,,,,,,,,,2018-07-10 20:49:58,
94161,,,,,,,,,2018-07-10 20:49:59,
94162,,,,,,,,,2018-07-10 20:50:00,
94163,,,,,,,,,2018-07-10 20:50:00,
94164,,,,,,,,,2018-07-10 20:50:00,
94165,,,,,,,,,2018-07-10 20:50:01,
94166,,,,,,,,,2018-07-10 20:50:02,
94167,,,,,,,,,2018-07-10 20:50:03,
94168,,,,,,,,,2018-07-10 20:50:03,
94169,,,,,,,,,2018-07-10 20:50:04,
94170,,,,,,,,,2018-07-10 20:50:05,
94171,,,,,,,,,2018-07-10 20:50:05,
94172,,,,,,,,,2018-07-10 20:50:06,
94175,,,,,,,,,2018-07-10 20:50:07,
94177,,,,,,,,,2018-07-10 20:50:07,
94188,,,,,,,,,2018-07-10 20:50:08,
94199,,,,,,,,,2018-07-10 20:50:08,
94203,,,,,,,,,2018-10-22 21:08:57,
94204,,,,,,,,,2018-07-10 20:50:09,
94205,,,,,,,,,2018-07-10 20:50:10,
94206,,,,,,,,,2018-07-10 20:50:10,
94207,,,,,,,,,2018-07-10 20:50:11,
94208,,,,,,,,,2018-07-10 20:50:13,
94209,,,,,,,,,2018-07-10 20:50:13,
94211,,,,,,,,,2018-10-22 21:08:58,
94229,,,,,,,,,2018-07-10 20:50:15,
94230,,,,,,,,,2018-07-10 20:50:15,
94232,,,,,,,,,2018-07-10 20:50:16,
94234,,,,,,,,,2018-07-10 20:50:16,
94235,,,,,,,,,2018-07-10 20:50:17,
94236,,,,,,,,,2018-07-10 20:50:18,
94237,,,,,,,,,2018-07-10 20:50:18,
94239,,,,,,,,,2018-07-10 20:50:18,
94240,,,,,,,,,2018-07-10 20:50:19,
94244,,,,,,,,,2018-07-10 20:50:19,
94245,,,,,,,,,2018-07-10 20:50:20,
94246,,,,,,,,,2018-07-10 20:50:21,
94247,,,,,,,,,2018-07-10 20:50:21,
94248,,,,,,,,,2018-07-10 20:50:22,
94249,,,,,,,,,2018-10-22 21:09:01,
94250,,,,,,,,,2018-07-10 20:50:23,
94252,,,,,,,,,2018-07-10 20:50:23,
94254,,,,,,,,,2018-07-10 20:50:24,
94256,,,,,,,,,2018-07-10 20:50:24,
94257,,,,,,,,,2018-07-10 20:50:25,
94258,,,,,,,,,2018-07-10 20:50:26,
94259,,,,,,,,,2018-07-10 20:50:26,
94261,,,,,,,,,2018-07-10 20:50:27,
94262,,,,,,,,,2018-07-10 20:50:27,
94263,,,,,,,,,2018-07-10 20:50:28,
94267,,,,,,,,,2018-07-10 20:50:28,
94268,,,,,,,,,2018-07-10 20:50:29,
94269,,,,,,,,,2018-07-10 20:50:30,
94271,,,,,,,,,2018-07-10 20:50:30,
94273,,,,,,,,,2018-07-10 20:50:31,
94274,,,,,,,,,2018-07-10 20:50:31,
94277,,,,,,,,,2018-07-10 20:50:31,
94278,,,,,,,,,2018-07-10 20:50:32,
94279,,,,,,,,,2018-07-10 20:50:32,
94280,,,,,,,,,2018-07-10 20:50:33,
94282,,,,,,,,,2018-07-10 20:50:33,
94283,,,,,,,,,2018-07-10 20:50:34,
94284,,,,,,,,,2018-07-10 20:50:35,
94285,,,,,,,,,2018-07-10 20:50:35,
94286,,,,,,,,,2018-07-10 20:50:36,
94287,,,,,,,,,2018-07-10 20:50:37,
94288,,,,,,,,,2018-07-10 20:50:38,
94289,,,,,,,,,2018-07-10 20:50:38,
94290,,,,,,,,,2018-07-10 20:50:39,
94291,,,,,,,,,2018-07-10 20:50:39,
94293,,,,,,,,,2018-07-10 20:50:40,
94294,,,,,,,,,2018-07-10 20:50:41,
94295,,,,,,,,,2018-07-10 20:50:42,
94296,,,,,,,,,2018-07-10 20:50:42,
94297,,,,,,,,,2018-07-10 20:50:43,
94298,,,,,,,,,2018-07-10 20:50:44,
94299,,,,,,,,,2018-07-10 20:50:45,
94301,0.0915,0.0804,0.0682,0.0915,0.1672,0.2189,-0.189703,0.033635,2018-07-10 20:50:45,
94302,,,,,,,,,2018-07-10 20:50:46,
94303,0.0835,0.0731,0.0628,0.0835,0.1515,0.2005,-0.162468,0.042411,2018-07-10 20:50:46,
94304,0.0663,0.0605,0.0547,0.0663,0.1246,0.1734,-0.077518,0.056762,2018-07-10 20:50:47,
94305,0.0734,0.0667,0.0606,0.0734,0.1379,0.193,-0.081617,0.048096,2018-07-10 20:50:47,
94306,0.0944,0.084,0.0731,0.0944,0.175,0.2359,-0.16167,0.030756,2018-07-10 20:50:48,
